MolName	MolTotalCounts	MolRequestedCounts
EG10114_RNA__PD00519	0	0
EG10115_RNA__PD00519	0	0
EG10116_RNA__PD00519	0	0
EG12845_RNA__PD00519	0	0
G7425_RNA__PD00519	0	0
G7426_RNA__PD00519	0	0
G7427_RNA__PD00519	0	0
G7428_RNA__PD00519	0	0
G7429_RNA__PD00519	0	0
G7430_RNA__PD00519	0	0
G7948_RNA__PD00519	0	0
