MolName	MolTotalCounts	MolRequestedCounts
EG10014_RNA__PHOSPHO-BAER	0	0
G6939_RNA__PHOSPHO-BAER	0	0
G7113_RNA__PHOSPHO-BAER	0	0
G7114_RNA__PHOSPHO-BAER	0	0
G7115_RNA__PHOSPHO-BAER	0	0
